nnz_grid,proposed_solve_time,l0bnb_solve_time,omp_solve_time,lasso_solve_time,enet_solve_time,proposed_f1_score,l0bnb_f1_score,omp_f1_score,lasso_f1_score,enet_f1_score,proposed_train_error,l0bnb_train_error,omp_train_error,lasso_train_error,enet_train_error,proposed_test_error,l0bnb_test_error,omp_test_error,lasso_test_error,enet_test_error
10,0.16252528537403454,5.356898372823542,0.003284716606140137,0.12416979471842447,0.03434509497422438,0.5636363636363636,0.5636363636363636,0.4800000000000001,0.5666666666666667,0.476923076923077,0.11351211806790232,0.11351211806790232,0.16535407536011512,0.10442547349611732,0.3214432758183601,0.1571002458127107,0.1571002458127107,0.2878119257050925,0.13313971797721577,0.28060691795231996
11,0.15684843063354492,5.117328067620595,0.0035772800445556642,0.11971437931060791,0.03518254616681267,0.5347985347985348,0.5347985347985348,0.46190476190476193,0.5317460317460317,0.49299719887955185,0.10011965167243012,0.10011965167243012,0.15593639635234782,0.09575715330510692,0.2896944999060926,0.1436489160409491,0.1436489160409491,0.2907488335496306,0.1333355827545836,0.25039930621490814
12,0.2857873256389911,9.371954661149244,0.0038849592208862306,0.13412209657522348,0.04440566209646372,0.5034965034965034,0.5034965034965034,0.4499999999999999,0.5174825174825174,0.5244755244755244,0.09556739148895081,0.09556739148895081,0.14955571766607612,0.09779589143769127,0.27136951567985584,0.14592276363241816,0.14592276363241816,0.2981124015196304,0.1449311594976991,0.24834789992152698
13,0.41928083246404474,13.501972126960755,0.004204094409942627,0.1326232823458585,0.05993028787466196,0.4901185770750988,0.4901185770750988,0.43478260869565216,0.5217391304347825,0.4682274247491639,0.09604918915906419,0.09604918915906419,0.14216751772515007,0.09415270471716022,0.2514749964171005,0.1513490449315031,0.1513490449315031,0.3064290111040161,0.14339676943831,0.23882225821468295
14,0.6078437328338624,55.49749393463135,0.004543423652648926,0.13758742809295654,0.06057146390279134,0.5166666666666667,0.5166666666666667,0.4208333333333333,0.5,0.4777777777777778,0.08724160916711549,0.08724160916711549,0.1348950607804922,0.09289335988813083,0.24338889748788253,0.13753654605995771,0.13753654605995771,0.31278478417485445,0.14747562012504103,0.2199759053268067
15,0.47992193698883057,18.647296598979406,0.00491877794265747,0.1400870641072591,0.05830249786376953,0.5,0.5,0.4080000000000001,0.4960000000000002,0.47466666666666685,0.08997892597011696,0.08997892597011696,0.12883699376425575,0.08724848739639351,0.23462305825830906,0.15356730423184498,0.15356730423184498,0.3205030042280746,0.13982496659903207,0.22242660163933312
16,1.1860091005052835,53.080834786097206,0.0052887797355651855,0.16169056296348572,0.05044746398925781,0.4945054945054945,0.4945054945054945,0.3961538461538462,0.4326923076923077,0.45384615384615384,0.07999155820080597,0.07999155820080597,0.12252329764790462,0.07739822711292725,0.23330697196739,0.14428387015438968,0.14428387015438968,0.3278658779304043,0.14013127766357555,0.2306333246788783
17,3.1259392499923706,18.429982841014862,0.005681240558624267,0.13035056591033936,0.0510903795560201,0.47222222222222227,0.47222222222222227,0.38518518518518524,0.4666666666666667,0.4876543209876543,0.09078616328242185,0.09078616328242185,0.11642254416167337,0.07962445673894425,0.2213173911036105,0.14354309294718878,0.14354309294718878,0.33408366271735157,0.13707536392755837,0.2359838100474542
18,9.101645612716675,42.482654359605576,0.0061079621315002445,0.16763772567113241,0.0640667544470893,0.4642857142857143,0.4642857142857143,0.3714285714285714,0.4702380952380953,0.4285714285714286,0.07921531823650034,0.07921531823650034,0.11153214033205935,0.07491962047415703,0.2120329777690853,0.15446759936786636,0.15446759936786636,0.33961443736943686,0.15076145353266437,0.23001494398246258
19,10.5710726806095667,88.19312879017421,0.006539642810821533,0.15465972158643934,0.07618873769586737,0.45320197044334976,0.45320197044334976,0.3620689655172414,0.4367816091954022,0.42006269592476486,0.08136191623008486,0.08136191623008486,0.10618292462219406,0.07836262612977997,0.20237185261987728,0.17707838749646174,0.17707838749646174,0.35507300625736105,0.1420011209443401,0.2391941936380785
